,hotel,scores,city,latitude,longitude,url
109,Aux Ducs de Savoie,"9,3",Combloux,45.8949213,6.6448413,https://www.booking.com/hotel/fr/aux-ducs-de-savoie.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=35767202_326123233_0_1_0&highlighted_blocks=35767202_326123233_0_1_0&matching_block_id=35767202_326123233_0_1_0&sr_pri_blocks=35767202_326123233_0_1_0__120000&from=searchresults#hotelTmpl
110,Domitys - Résidence Services Seniors - Le Havre Nord,"8,5",Montivilliers,49.5456435,0.192418,https://www.booking.com/hotel/fr/domitys-la-poudre-de-lin.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=167779701_368860745_2_41_0&highlighted_blocks=167779701_368860745_2_41_0&matching_block_id=167779701_368860745_2_41_0&sr_pri_blocks=167779701_368860745_2_41_0__51000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
111,Novotel Paris Roissy CDG Convention,"7,3",Roissy-en-France,49.0032865,2.5176985,https://www.booking.com/hotel/fr/novotel-convention-and-wellness-roissy-cdg.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=5371014_94272850_2_33_0&highlighted_blocks=5371014_94272850_2_33_0&matching_block_id=5371014_94272850_2_33_0&sr_pri_blocks=5371014_94272850_2_33_0__67846&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
112,Radisson Hotel Nice Airport,"8,2", Nice,43.7009358,7.2683912,https://www.booking.com/hotel/fr/park-inn-nice.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=5805824_94107019_2_41_0&highlighted_blocks=5805824_94107019_2_41_0&matching_block_id=5805824_94107019_2_41_0&sr_pri_blocks=5805824_94107019_2_41_0__70300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
113,Le Domaine des Vanneaux Golf et Spa Mgallery,"9,0",LʼIsle-Adam,49.1125294,2.2186324,https://www.booking.com/hotel/fr/le-domaine-des-vanneaux-golf-et-spa-mgallery.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=465400202_143175164_2_33_0&highlighted_blocks=465400202_143175164_2_33_0&matching_block_id=465400202_143175164_2_33_0&sr_pri_blocks=465400202_143175164_2_33_0__117000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
114,"Hotel Yac Paris Clichy, a member of Radisson Individuals","8,4",Clichy,48.9026,2.30551,https://www.booking.com/hotel/fr/yac-paris-clichy-a-member-of-radisson-individuals.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=848221101_351975384_2_1_0&highlighted_blocks=848221101_351975384_2_1_0&matching_block_id=848221101_351975384_2_1_0&sr_pri_blocks=848221101_351975384_2_1_0__98820&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
115,Abbaye des Capucins Spa & Resort,"8,4",Montauban,44.0175835,1.3549991,https://www.booking.com/hotel/fr/abbaye-des-capucins-spa-and-resort.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=2776018_110842592_2_1_0&highlighted_blocks=2776018_110842592_2_1_0&matching_block_id=2776018_110842592_2_1_0&sr_pri_blocks=2776018_110842592_2_1_0__66463&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
116,Golden Tulip Reims,"8,4",Bezannes,49.2195271,3.9864282,https://www.booking.com/hotel/fr/golden-tulip-reims.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=772590506_335194459_2_1_0&highlighted_blocks=772590506_335194459_2_1_0&matching_block_id=772590506_335194459_2_1_0&sr_pri_blocks=772590506_335194459_2_1_0__62554&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
117,Hôtel Esté,"8,7", Paris,48.8588897,2.3200410217200766,https://www.booking.com/hotel/fr/este.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=959115902_368473441_2_41_0&highlighted_blocks=959115902_368473441_2_41_0&matching_block_id=959115902_368473441_2_41_0&sr_pri_blocks=959115902_368473441_2_41_0__120500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
118,Hôtel Square Louvois,"9,0", Paris,48.8588897,2.3200410217200766,https://www.booking.com/hotel/fr/square-louvois-paris.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=189384507_92640092_0_1_0&highlighted_blocks=189384507_92640092_0_1_0&matching_block_id=189384507_92640092_0_1_0&sr_pri_blocks=189384507_92640092_0_1_0__304320&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
119,"Castel Maintenon Hôtel, Restaurant & Spa","7,9",Maintenon,48.5824535,1.5877055506949072,https://www.booking.com/hotel/fr/castel-maintenon.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=144608901_378612071_0_1_0&highlighted_blocks=144608901_378612071_0_1_0&matching_block_id=144608901_378612071_0_1_0&sr_pri_blocks=144608901_378612071_0_1_0__72000&from=searchresults#hotelTmpl
120,Le Celtique & Spa,"9,0",Carnac,47.5836629,-3.0794428,https://www.booking.com/hotel/fr/bestwesternhotelceltique.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=22366136_141426782_0_33_0&highlighted_blocks=22366136_141426782_0_33_0&matching_block_id=22366136_141426782_0_33_0&sr_pri_blocks=22366136_141426782_0_33_0__72636&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
121,Novotel Grenoble Nord Voreppe,"7,3",Voreppe,45.2928424,5.6361825,https://www.booking.com/hotel/fr/grenoble-nord-voreppe.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=5722411_94275922_2_41_0&highlighted_blocks=5722411_94275922_2_41_0&matching_block_id=5722411_94275922_2_41_0&sr_pri_blocks=5722411_94275922_2_41_0__76540&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
122,Le Grand Hôtel - Domaine De Divonne,"8,2",Divonne-les-Bains,46.3570916,6.143049,https://www.booking.com/hotel/fr/le-grand-domaine-de-divonne.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=2249822_195726423_2_1_0&highlighted_blocks=2249822_195726423_2_1_0&matching_block_id=2249822_195726423_2_1_0&sr_pri_blocks=2249822_195726423_2_1_0__84308&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
123,Mercure Paris Velizy,"7,5",Vélizy-Villacoublay,48.7809496,2.1900052,https://www.booking.com/hotel/fr/holiday-inn-paris-velizy.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=5515825_376292384_2_41_0&highlighted_blocks=5515825_376292384_2_41_0&matching_block_id=5515825_376292384_2_41_0&sr_pri_blocks=5515825_376292384_2_41_0__94070&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
124,Grand Hôtel Les Flamants Roses Thalasso & Spa,"8,8",Canet-en-Roussillon,42.704359,3.0105105,https://www.booking.com/hotel/fr/canetflamantsroses.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=b4b9973179d8010b&srepoch=1700861412&all_sr_blocks=5162901_339617530_2_41_0&highlighted_blocks=5162901_339617530_2_41_0&matching_block_id=5162901_339617530_2_41_0&sr_pri_blocks=5162901_339617530_2_41_0__82656&from=searchresults#hotelTmpl
125,Novotel Megève Mont-Blanc,"8,6",Megève,45.8567089,6.617932,https://www.booking.com/hotel/fr/novotel-megeve-mont-blanc.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=672709204_275242396_2_1_0&highlighted_blocks=672709204_275242396_2_1_0&matching_block_id=672709204_275242396_2_1_0&sr_pri_blocks=672709204_275242396_2_1_0__149419&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
126,Bloom House Hôtel & SPA,"8,6", Paris,48.8588897,2.3200410217200766,https://www.booking.com/hotel/fr/bloom-house.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=949572402_367616469_2_1_0&highlighted_blocks=949572402_367616469_2_1_0&matching_block_id=949572402_367616469_2_1_0&sr_pri_blocks=949572402_367616469_2_1_0__163380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
127,Zenitude Hôtel Résidences Toulouse Aéroport,"8,0",Blagnac,43.6434,1.37799,https://www.booking.com/hotel/fr/home-business-toulouse-airport.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=7943301_380208034_2_1_0&highlighted_blocks=7943301_380208034_2_1_0&matching_block_id=7943301_380208034_2_1_0&sr_pri_blocks=7943301_380208034_2_1_0__79430&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
128,Hôtel La Pérouse Nice Baie des Anges - Recently fully renovated,"8,6", Nice,43.7009358,7.2683912,https://www.booking.com/hotel/fr/la-perouse.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=5842021_91903536_0_33_0&highlighted_blocks=5842021_91903536_0_33_0&matching_block_id=5842021_91903536_0_33_0&sr_pri_blocks=5842021_91903536_0_33_0__113722&from=searchresults#hotelTmpl
129,Mercure Antibes Sophia Antipolis,"7,5",Valbonne,43.641141,7.0086255,https://www.booking.com/hotel/fr/mercure-antibes-sophia-antipolis.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=5703005_94274941_2_33_0&highlighted_blocks=5703005_94274941_2_33_0&matching_block_id=5703005_94274941_2_33_0&sr_pri_blocks=5703005_94274941_2_33_0__72094&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
130,Best Western PLUS Elixir Grasse,"7,8",Grasse,43.6589011,6.9239103,https://www.booking.com/hotel/fr/best-western-elixir-grasse.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=53697513_244918820_2_1_0&highlighted_blocks=53697513_244918820_2_1_0&matching_block_id=53697513_244918820_2_1_0&sr_pri_blocks=53697513_244918820_2_1_0__92540&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
131,Nemea Appart Hotel Le Lido Cagnes sur Mer,"7,4",Cagnes-sur-Mer,43.6612012,7.1513834,https://www.booking.com/hotel/fr/residence-nemea-le-lido.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=25407818_295385116_0_1_0&highlighted_blocks=25407818_295385116_0_1_0&matching_block_id=25407818_295385116_0_1_0&sr_pri_blocks=25407818_295385116_0_1_0__54450&from=searchresults#hotelTmpl
132,"Hôtel Château des Tourelles, Thalasso et piscine d'eau de mer chauffée","8,5",Pornichet,47.2613293,-2.3364238,https://www.booking.com/hotel/fr/relais-thalasso-baie-de-la-baule.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=54146608_369629183_2_1_0&highlighted_blocks=54146608_369629183_2_1_0&matching_block_id=54146608_369629183_2_1_0&sr_pri_blocks=54146608_369629183_2_1_0__106025&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
133,Mercure Hyères Centre Côte d'Azur,"7,3", Hyères,43.1202573,6.1301614,https://www.booking.com/hotel/fr/hyeres-cote-d-azur.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=5706208_94275115_2_33_0&highlighted_blocks=5706208_94275115_2_33_0&matching_block_id=5706208_94275115_2_33_0&sr_pri_blocks=5706208_94275115_2_33_0__65837&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
134,Mercure Paris CDG Airport & Convention,"7,4",Roissy-en-France,49.0032865,2.5176985,https://www.booking.com/hotel/fr/mercure-roissy-cdg-airport.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&nflt=ht_id%3D204%3Bhotelfacility%3D433%3Bclass%3D4%3Bmealplan%3D1%3Bpopular_activities%3D253&srpvid=0cab973a06010182&srepoch=1700861431&all_sr_blocks=5375427_94272921_2_33_0&highlighted_blocks=5375427_94272921_2_33_0&matching_block_id=5375427_94272921_2_33_0&sr_pri_blocks=5375427_94272921_2_33_0__78488&from=searchresults#hotelTmpl
